0.000000,-1.700550,1.402209,1.536236,0.972481,-0.163090,0.166380,-0.167690,0.005798,0.985823,-0.161743,-0.986594,-0.021710,0.705052,-0.117289,0.001644,0.699387,0.011758,-0.041780,0.010455,0.003187,0.013090,0.008594,-0.166380,-0.985823,0.021710,0.000000,0.000000,0.000000,-1,-0.169724,-0.966583,0.037811,0.014841,-0.136742,0.016409,136.310287,180.906342,-736.146484,0,0
0.040000,-1.707108,1.401504,1.541665,0.972188,-0.164277,0.166922,-0.168413,0.004907,0.985704,-0.162748,-0.986402,-0.022895,0.705368,-0.117914,0.001479,0.698964,0.012906,-0.020569,0.012500,-0.002802,0.019121,0.014916,-0.166922,-0.985704,0.022895,0.000000,0.000000,0.000000,-1,-0.191360,-0.968704,0.028076,0.013806,-0.109174,0.018424,136.310287,181.604828,-734.476440,0,0
0.080000,-1.713543,1.398175,1.547974,0.971618,-0.164478,0.170018,-0.171720,0.003920,0.985138,-0.162699,-0.986373,-0.024436,0.705715,-0.119098,0.002593,0.698409,0.016175,0.005951,0.024091,-0.022212,0.010391,-0.002738,-0.170018,-0.985138,0.024436,0.000000,0.000000,0.000000,-1,-0.183029,-0.976151,0.019272,0.017054,-0.090073,0.030003,137.186310,182.128693,-735.979492,0,0
0.120000,-1.711939,1.396339,1.547367,0.971465,-0.163478,0.171848,-0.173526,0.004066,0.984821,-0.161695,-0.986539,-0.024417,0.705658,-0.119394,0.003597,0.698411,-0.001850,0.040953,0.026283,-0.003201,0.007755,0.002194,-0.171848,-0.984821,0.024417,0.000000,0.000000,0.000000,-1,-0.171432,-0.972046,0.031174,-0.003116,-0.056144,0.031136,135.609451,179.858627,-734.476440,0,0
0.160000,-1.711446,1.395745,1.547729,0.971501,-0.162638,0.172439,-0.174112,0.004017,0.984718,-0.160845,-0.986678,-0.024415,0.705673,-0.119301,0.004107,0.698409,-0.003969,0.044133,0.026294,0.001006,0.012672,0.006759,-0.172439,-0.984718,0.024415,0.000000,0.000000,0.000000,-1,-0.174133,-0.967300,0.027344,0.001137,-0.050845,0.030001,135.784668,179.334763,-734.977478,0,0
0.200000,-1.711666,1.394324,1.550202,0.971619,-0.160446,0.173819,-0.175520,0.003615,0.984469,-0.158583,-0.987038,-0.024649,0.705807,-0.119001,0.005397,0.698317,0.011976,0.039886,0.024012,0.000921,0.016055,0.000681,-0.173819,-0.984469,0.024649,0.000000,0.000000,0.000000,-1,-0.167099,-0.969406,0.010880,0.011756,-0.066748,0.029956,135.083832,179.684006,-736.313477,0,0
0.240000,-1.708037,1.393495,1.547589,0.971631,-0.159400,0.174715,-0.176326,0.004093,0.984323,-0.157616,-0.987206,-0.024130,0.705632,-0.118945,0.006058,0.698497,0.001325,0.009148,0.028520,0.010119,0.017389,-0.013418,-0.174715,-0.984323,0.024130,0.000000,0.000000,0.000000,-1,-0.161224,-0.969467,0.013138,-0.003156,-0.103855,0.030288,134.908630,180.906342,-736.814514,0,0
0.280000,-1.703963,1.393358,1.543438,0.971587,-0.159411,0.174946,-0.176443,0.004828,0.984299,-0.157752,-0.987201,-0.023436,0.705371,-0.119034,0.006094,0.698745,-0.006161,-0.013122,0.024437,0.013722,0.014832,-0.010298,-0.174946,-0.984299,0.023436,0.000000,0.000000,0.000000,-1,-0.180038,-0.970123,0.015503,-0.006384,-0.122949,0.024027,134.908630,180.207870,-733.808472,0,0
0.320000,-1.697998,1.392005,1.536246,0.971144,-0.160501,0.176403,-0.177734,0.006143,0.984059,-0.159026,-0.987017,-0.022561,0.704905,-0.119958,0.006163,0.699058,0.007666,-0.019503,0.021125,-0.005909,0.017781,-0.014275,-0.176403,-0.984059,0.022561,0.000000,0.000000,0.000000,-1,-0.185669,-0.963821,0.004654,0.007460,-0.118700,0.029174,134.908630,181.255585,-736.146484,0,0
0.360000,-1.694001,1.390662,1.531803,0.970829,-0.160861,0.177803,-0.179025,0.006984,0.983820,-0.159500,-0.986952,-0.022018,0.704603,-0.120595,0.006494,0.699249,0.008734,-0.020553,0.026448,-0.008873,0.019174,-0.017654,-0.177803,-0.983820,0.022018,0.000000,0.000000,0.000000,-1,-0.183777,-0.977081,0.010742,0.003200,-0.129302,0.029269,135.259048,180.207870,-736.146484,0,0
