0.000000,1.600917,0.122127,0.531138,-0.087645,0.089738,-0.992102,-0.502742,0.855809,0.121823,0.859982,0.509449,-0.029892,-0.147002,0.702379,0.224691,0.659218,0.058926,-0.003434,0.007822,-0.008322,0.006024,-0.009232,0.992102,-0.121823,0.029892,0.000000,0.000000,0.000000,-1,0.994431,-0.106186,0.022827,0.005344,0.008452,-0.002204,77.348480,230.990646,-575.163208,0,0
0.040000,1.601251,0.121192,0.529138,-0.087284,0.088943,-0.992205,-0.501087,0.856911,0.120896,0.860984,0.507733,-0.030227,-0.146656,0.702571,0.223689,0.659432,0.021768,0.031533,0.009032,0.004743,0.013382,0.003739,0.992205,-0.120896,0.030227,0.000000,0.000000,0.000000,-1,0.995407,-0.109314,0.037598,0.002256,0.044454,-0.003380,78.579025,231.869614,-573.319763,0,0
0.080000,1.602714,0.120927,0.528240,-0.088332,0.088052,-0.992192,-0.500333,0.857388,0.120632,0.861315,0.507082,-0.031679,-0.146594,0.703100,0.223195,0.659048,0.027079,0.032535,0.002591,-0.001072,0.004803,0.004210,0.992192,-0.120632,0.031679,0.000000,0.000000,0.000000,-1,0.992828,-0.116455,0.037704,-0.009526,0.027441,-0.010682,77.348480,233.100159,-573.152161,0,0
0.120000,1.604026,0.120640,0.527715,-0.089272,0.087188,-0.992184,-0.499900,0.857681,0.120347,0.861470,0.506737,-0.032982,-0.146653,0.703551,0.222828,0.658678,-0.005958,0.024053,0.000745,0.002262,0.006669,0.006996,0.992184,-0.120347,0.032982,0.000000,0.000000,0.000000,-1,0.994049,-0.113068,0.042770,-0.052059,0.048605,-0.013628,76.293732,230.990646,-574.157715,0,0
0.160000,1.606107,0.120016,0.529089,-0.090871,0.085474,-0.992188,-0.501116,0.857058,0.119728,0.860596,0.508081,-0.035050,-0.147581,0.704091,0.222915,0.657863,-0.035759,0.030390,-0.002249,0.000717,0.006142,-0.000977,0.992188,-0.119728,0.035050,0.000000,0.000000,0.000000,-1,0.990189,-0.113480,0.034348,-0.056362,0.035877,-0.015677,78.227432,232.221191,-573.654907,0,0
0.200000,1.606781,0.119727,0.529888,-0.091374,0.084811,-0.992198,-0.501818,0.856687,0.119441,0.860133,0.508817,-0.035719,-0.148036,0.704234,0.223029,0.657570,-0.018739,0.026139,-0.003432,-0.002544,0.002284,-0.001112,0.992199,-0.119441,0.035719,0.000000,0.000000,0.000000,-1,0.987381,-0.115707,0.032501,-0.038297,0.024222,-0.015774,78.754807,231.342239,-572.817017,0,0
0.240000,1.607034,0.119523,0.530351,-0.091528,0.084465,-0.992214,-0.502227,0.856475,0.119239,0.859878,0.509231,-0.035971,-0.148297,0.704268,0.223093,0.657453,-0.013463,0.012347,-0.005553,-0.004833,0.003531,-0.003470,0.992214,-0.119239,0.035971,0.000000,0.000000,0.000000,-1,0.991577,-0.114166,0.035812,-0.040448,0.017858,-0.016798,76.469513,231.869614,-573.319763,0,0
0.280000,1.607484,0.118764,0.531286,-0.091613,0.083500,-0.992288,-0.503074,0.856083,0.118485,0.859374,0.510049,-0.036421,-0.148934,0.704293,0.223108,0.657276,-0.016677,0.003893,-0.003370,0.000495,0.001587,0.001512,0.992288,-0.118485,0.036421,0.000000,0.000000,0.000000,-1,0.993637,-0.117340,0.036087,-0.042604,0.008336,-0.015681,77.700058,231.693817,-573.152161,0,0
0.320000,1.607459,0.118747,0.531844,-0.091629,0.083448,-0.992291,-0.503553,0.855804,0.118468,0.859092,0.510526,-0.036396,-0.149134,0.704242,0.223287,0.657225,-0.022014,-0.000341,-0.003312,-0.000973,-0.002397,0.001995,0.992291,-0.118468,0.036396,0.000000,0.000000,0.000000,-1,0.987198,-0.120712,0.041992,-0.048976,0.014683,-0.016720,78.403229,230.990646,-572.146606,0,0
0.360000,1.607691,0.118721,0.532530,-0.091872,0.083244,-0.992285,-0.504140,0.855461,0.118442,0.858721,0.511133,-0.036626,-0.149410,0.704265,0.223486,0.657070,-0.023069,0.003887,-0.004385,-0.004248,0.001209,0.003184,0.992285,-0.118442,0.036626,0.000000,0.000000,0.000000,-1,0.991577,-0.116425,0.039398,-0.046870,0.005169,-0.014570,78.051651,232.396988,-572.817017,0,0
0.400000,1.607460,0.118627,0.534240,-0.091769,0.083125,-0.992305,-0.505609,0.854607,0.118349,0.857868,0.512579,-0.036398,-0.150018,0.704055,0.224034,0.656970,-0.039473,0.005013,0.004533,-0.000300,0.002276,-0.002065,0.992305,-0.118349,0.036398,0.000000,0.000000,0.000000,-1,0.990143,-0.114929,0.034454,-0.065986,0.017923,-0.010209,78.051651,231.693817,-574.157715,0,0
0.440000,1.607615,0.118602,0.535478,-0.091992,0.082910,-0.992302,-0.506668,0.853983,0.118324,0.857219,0.513652,-0.036552,-0.150480,0.704011,0.224420,0.656780,-0.039462,0.010289,0.002382,-0.009361,0.000801,-0.000221,0.992302,-0.118324,0.036552,0.000000,0.000000,0.000000,-1,0.997971,-0.120728,0.039215,-0.055368,0.006290,-0.008117,78.227432,233.979111,-573.319763,0,0
0.480000,1.608017,0.119063,0.536678,-0.092670,0.082986,-0.992233,-0.507664,0.853328,0.118782,0.856557,0.514728,-0.036949,-0.150791,0.704086,0.224941,0.656451,-0.022389,0.020898,0.004342,0.002045,-0.005150,0.009255,0.992233,-0.118782,0.036948,0.000000,0.000000,0.000000,-1,0.991638,-0.124527,0.046356,-0.053164,0.027512,-0.003952,77.348480,232.748566,-572.481812,0,0
0.520000,1.608749,0.119571,0.537500,-0.093622,0.082965,-0.992145,-0.508335,0.852858,0.119286,0.856055,0.515509,-0.037672,-0.150990,0.704300,0.225329,0.656042,-0.038392,0.006125,0.009850,-0.000507,-0.005241,0.008684,0.992145,-0.119286,0.037672,0.000000,0.000000,0.000000,-1,0.995819,-0.125031,0.053452,-0.080890,0.010602,-0.000478,77.172684,230.814865,-572.984558,0,0
0.560000,1.610109,0.120722,0.540260,-0.095601,0.082982,-0.991955,-0.510615,0.851334,0.120429,0.854478,0.518020,-0.039017,-0.151725,0.704619,0.226523,0.655118,-0.062795,0.031590,0.013143,0.009861,-0.008126,0.017151,0.991955,-0.120429,0.039017,0.000000,0.000000,0.000000,-1,0.986557,-0.132751,0.049103,-0.079709,0.051878,-0.003838,78.227432,232.572784,-573.990112,0,0
0.600000,1.611955,0.121932,0.542422,-0.097975,0.082843,-0.991735,-0.512380,0.850102,0.121631,0.853152,0.520061,-0.040842,-0.152287,0.705145,0.227503,0.654080,-0.053262,0.017795,0.009931,-0.006688,-0.013028,0.011023,0.991735,-0.121631,0.040842,0.000000,0.000000,0.000000,-1,0.990173,-0.134125,0.050491,-0.070219,0.021161,-0.003796,77.875854,233.275955,-574.325256,0,0
0.640000,1.613341,0.123599,0.544774,-0.100206,0.083302,-0.991473,-0.514271,0.848720,0.123284,0.851753,0.522240,-0.042207,-0.152710,0.705538,0.228735,0.653128,-0.053213,0.030550,0.014153,-0.001880,-0.010947,0.002852,0.991473,-0.123284,0.042207,0.000000,0.000000,0.000000,-1,0.992416,-0.134995,0.036407,-0.081867,0.037110,0.002626,79.106400,232.045410,-573.152161,0,0
0.680000,1.613657,0.124767,0.546575,-0.101227,0.083945,-0.991316,-0.515724,0.847669,0.124443,0.850753,0.523843,-0.042515,-0.152986,0.705587,0.229697,0.652673,-0.059631,0.021017,0.014243,0.001833,-0.005562,-0.003834,0.991315,-0.124443,0.042515,0.000000,0.000000,0.000000,-1,0.987732,-0.130005,0.037689,-0.068091,0.018013,-0.000605,77.524277,231.166443,-572.314209,0,0
0.720000,1.613540,0.125441,0.547970,-0.101592,0.084435,-0.991236,-0.516863,0.846877,0.125112,0.850019,0.525043,-0.042395,-0.153237,0.705490,0.230391,0.652474,-0.035206,0.002974,0.010928,-0.007014,-0.005397,-0.005468,0.991236,-0.125112,0.042395,0.000000,0.000000,0.000000,-1,0.980942,-0.139725,0.034836,-0.050053,-0.000027,-0.003873,77.348480,233.100159,-572.481812,0,0
0.760000,1.612456,0.126903,0.549748,-0.101579,0.086061,-0.991098,-0.518271,0.845800,0.126563,0.849163,0.526513,-0.041313,-0.153243,0.705105,0.231553,0.652477,-0.032066,-0.002466,-0.003982,-0.007516,-0.004968,-0.009239,0.991098,-0.126563,0.041313,0.000000,0.000000,0.000000,-1,0.985550,-0.126923,0.031952,-0.058594,0.001985,-0.015533,78.754807,232.396988,-572.146606,0,0
0.800000,1.611662,0.126771,0.550839,-0.100931,0.086257,-0.991147,-0.519202,0.845248,0.126432,0.848671,0.527367,-0.040527,-0.153581,0.704753,0.231925,0.652646,-0.033151,-0.009874,-0.002881,-0.004117,0.005567,-0.008911,0.991147,-0.126432,0.040527,0.000000,0.000000,0.000000,-1,0.988724,-0.124786,0.030533,-0.056484,-0.005420,-0.014456,76.645309,232.045410,-573.487305,0,0
